OriginalFoodCode,OriginalFoodName,EnglishFoodName,ScientificFoodName,OtherFoodNames,OriginalFoodGroupCode,FoodGroupIS1,FoodGroupIS2,FoodGroupIS3,CodexFoodStandards,ArticleNumber,E_number,INS_code,LangualCodes,CODEXAdditives,CODEXFood,CODEXContaminants,FAOBalanceSheet,CIAAFood,EuroCode2,AgriculturalConditions,Cuisine,EdiblePortion,WastePortion,NatureofEdiblePortion,NatureofWaste,TypicalServingSize,TypicalWeightperPiece,Colour,FinalPreparation,SpecificGravity,NitrogenProteinFactor,FattyAcidFactor,GenericImage,SpecificImage,Producer,Distributor,Retailer,AreaOfOrigin,AreaOfProcessing,AreaofConsumption,WebPublishReady,ListOfIngredients,Remarks,DateOfGeneration,GeneratedBy,DateOfUpdate,UpdatedBy
0982,"BURRITO, hveititortilla m. fyllingu","Burrito, tortilla with filling",,,16.01,16,1,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0435,KANILL,"Cinnamon, ground",,,13.01,13,1,33,,,,,A0113 A0857 B1472 C0264 E0152 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-06-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1087,"SÓSA, SALATSÓSA, þúsundeyja, 15%","Dressing, thousand island, low fat",,,15.01,15,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2002-03-06 00:00:00.0,ÓR,2011-04-17 04:47:34.0,
1161,"BRAUÐ, pólarbrauð, Extrem","Bread, polarbrauð, Extrem",,,04.04,4,4,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"Brauð bakað í Svíþjóð af Polarbröd. Uppskrift U42 Innihald: Vatn, heilhveiti (19%), rúgmjöl (18%), hveiti, kartöflur, glúten, hveititrefjar, síróp, súrdeig, rapsolía, salt, þurrger.",2009-03-23 00:00:00.0,ÓR,2011-02-27 04:04:39.0,
0207,"SALAT, hrásalat án sósu",Green salad,,,05.02,5,2,33,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.800,,,,,,,,,N,,Uppskrift S296,2003-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0132,"SVALADRYKKUR, djús, sykurlaus","Drink, sugar free",,,12.02,12,2,33,,,,,A0241 A0841 B1217 C0005 E0123 F0001 G0003 H0108 H0150 H0227 J0149 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Tilbúinn til drykkjar,1996-06-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1128,"SVÍNAKJÖT, millifeitt, steikt","Pork, fat 15%, fried",Sus scrofa,,07.03,7,3,7,,,,,A0150 A0794 B1136 C0269 E0152 F0014 G0025 H0003 J0003 K0001 M0001 N0001 P0024 Z0047,,,,,,,,,,,,,,,,,,6.250,,,,,,,,,,J,,með feiti,2003-09-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1051,"1944 RÉTTUR, kjúklingabringur","1944 dish, chicken breast",,,16.03,16,3,,,,,,A0172 A0799 B1322 C0208 E0134 F0018 G0005 G0014 H0171 H0212 H0227 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"súrsætar, með ananas og hrísgrjónum",2001-06-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0366,SÓLBLÓMAOLÍA,Sunflower oil,,,10.01,10,1,20,,,,,A0129 A0806 B1547 C0190 E0139 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.956,,,,,,,,,J,,,1996-06-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0977,"BAKA, grænmetisbaka","Pie, with vegetable",,,16.05,16,5,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0816,"ABT - MJÓLK, með múslí","Milk, cultured, with muesli",,,01.02,1,2,1,,,,,A0101 A0783 B1201 C0235 E0138 F0018 G0003 H0101 H0152 J0135 K0003 M0184 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.945,,,,,,,,,J,,,1996-06-19 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0409,EDIK,Vinegar,,,13.01,13,1,33,,,,,A0302 A0856 B1329 C0140 E0123 F0003 G0003 H0123 J0104 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0190,"RAUÐRÓFUR, niðursoðnar","Beet, red, canned",Beta vulgaris var. conditiva,,05.07,5,7,33,,,,,A0152 A0826 B2940 C0240 E0115 F0014 G0003 H0136 H0200 H0367 J0123 K0010 M0135 N0040 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.800,,,,,,,,,J,,Sykraðar,1993-03-29 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1022,"SVÍNAGÚLLAS, hrátt","Pork, stewing meat, raw",,,07.03,7,3,,,,,,A0150 A0794 B1136 C0270 E0152 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 Z0047,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0593,"PÍTUBRAUÐ, án fyllingar",Pita bread,,,04.04,4,4,23,,,,,A0178 A0818 B1312 C0208 E0140 F0014 G0005 H0256 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.780,,,,,,,,,J,,,2002-07-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0167,"OSTUR, gráðaostur","Cheese, blue cheese",,,02.01,2,1,4,,,,,A0168 A0312 B1201 C0245 E0146 F0003 G0003 H0253 H0331 J0104 J0131 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1992-02-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0358,"KEILA, flök, hrá","Tusk, fillet, raw",Brosme brosme,,08.01,8,1,13,,,,,A0267 A0802 B2143 C0125 E0116 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,50,50,,,,,,,,6.250,0.695,,,,,,,,,J,,,2001-07-16 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0030,"DREITILL, mjólkurdrykkur, D vítamínbættur",Low fat milk with vitamin D,,,01.01,1,1,,,,,,A0148 A0780 B1201 C0235 E0130 F0018 G0003 H0214 H0247 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Varan er ekki lengur á markaði (maí 2011).,2001-12-20 00:00:00.0,ÓR,2011-05-13 10:43:01.0,
0119,"FEITI, hert lýsi","Fat, hydrogenated fish oil",,,10.05,10,5,18,,,,,A0129 A0807 B1365 C0190 E0151 F0014 G0003 H0174 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.956,,,,,,,,,N,,,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0203,"GULRÆTUR, hráar","Carrot, raw",Daucus carota sativus,,05.01,5,1,33,,,,,A0152 A0826 B1227 C0240 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,90,10,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0603,HJÓNABANDSSÆLA,"Cake, hjonabandssaela",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,5.700,0.930,,,,,,,,,N,,Uppskrift U5,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0461,"TE, lagað, án mjólkur og sykurs","Tea, beverage, without milk and sugar",,,12.01,12,1,33,,,,,A0268 A0845 B1623 C0200 E0123 F0014 G0014 H0148 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,200,,,,,0.000,0.000,,,,,,,,,J,,Tilbúið til drykkjar,1993-05-26 00:00:00.0,ÓR,2010-03-13 04:10:13.0,
0935,"BAUNIR, kjúklingabaunir, soðnar","Chick-peas, boiled",,,05.04,5,4,,,,,,A0152 A0826 B1172 C0133 E0150 F0014 G0015 H0148 H0259 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1208,LAMBAGARNIR,Lamb intestine,,,07.09,7,9,,,,,,,,,,,,,,,0,,,,,,,,,0.000,0.000,,,,,,,,,N,,,2009-10-29 11:05:15.05,,2009-11-23 11:15:21.0,
0450,PERUR,"Pear, raw",,,06.01,6,1,33,,,,,A0143 A0833 B1344 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,85,15,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2011-05-15 03:29:25.0,
0216,"LAMBAHRYGGUR, með fitu, hrár","Lamb, loin, with fat, raw",Ovis aries,,07.01,7,1,8,,,,,A0150 A0794 B1669 C0266 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 Z0031,,,,,,,,,78,22,,,,,,,,6.250,0.912,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1033,"ÍÞRÓTTADRYKKUR, Prímus, með súkkulaði","Sport drink, Prímus with chocolate",,,12.05,12,5,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2010-05-18 01:04:13.0,
0768,HVÍTLAUKSDUFT,"Garlic, dried, powder",Allium sativum,,13.01,13,1,33,,,,,A0152 A0857 B1233 C0150 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-28 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0651,"LAMBAÞINDAR, hráar","Lamb diaphragm, raw",,,07.09,7,9,12,,,,,A0150 A0796 B1669 C0268 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0262,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1991-12-30 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0677,SMJÖRKREM,Icing made from butter,,,15.01,15,1,33,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1992-01-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0425,"HNETUR, jarðhnetur, saltaðar, olía","Nut, peanut, salted, oilroasted",,,06.03,6,3,24,,,,,A0260 A0823 B1337 C0155 E0150 F0014 G0006 H0138 H0173 H0263 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.410,0.955,,,,,,,,,J,,Ristaðar í olíu,1996-11-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0674,"SALAT, rækjusalat með sýrðum rjóma",Prawn salad,,,15.03,15,3,29,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Uppskrift S88,2003-11-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1160,"KÓKOSMJÓLK, létt, niðursoðin","Coconut milk, low fat, canned",,,06.03,6,3,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,"Næringargildismerking notuð fyrir Blue Dragon. Innihald: Vatn, kókoshnetur (25%), bindiefni (E466), þráavarnarefni (sítrónusýra).",2009-03-23 00:00:00.0,ÓR,2010-05-06 08:07:48.0,
0348,PÖNNUKÖKUR,Pancake,,,04.06,4,6,21,,,,,A0194 A0819 B1312 C0208 E0153 F0014 G0008 H0184 H0186 H0227 H0272 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.000,,,,,,,,,J,,Uppskrift U12,1996-06-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0393,KÚMEN,Caraway seed,Carum carvi,,13.01,13,1,24,,,,,A0113 A0823 B1549 C0167 E0150 F0003 G0003 H0138 J0141 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.300,0.940,,,,,,,,,J,,,1996-06-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0069,"ÞORSKUR, steiktur","Cod, fillet, breaded, fried",Gadus morhua,,08.01,8,1,13,,,,,A0267 A0802 B1842 C0268 E0133 F0014 G0025 H0263 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Steiktur í raspi,1988-07-25 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1170,"KRYDDSULTA,  með mangó","Chutney, with mango",,Kryddað mangómauk,06.06,6,6,,,,,,,,,,,,,,,100,,,,,,,,,0.000,0.000,,,Simtom Food Produkts. Bretland.,,,,,,J,,"Innihald: Sykur (48%), mangó (46%), edik, salt, sílepipar, engifer, hvítlaukur. Uppskrift U53.",2009-03-23 00:00:00.0,ÓR,2011-03-20 04:39:06.0,
0488,"BRAUÐ, dökk hveitibrauð","Bread, dark wheat bred",,,04.04,4,4,23,,,,,A0178 A0818 B1418 C0208 E0147 F0014 G0005 H0133 H0256 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.750,0.780,,,,,,,,,J,,Lituð með möltuðu korni,1993-05-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0204,"KARTÖFLUR, hráar","Potato, raw",Solanum tuberosum,,05.03,5,3,33,,,,,A0152 A0829 B1218 C0239 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,85,15,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0036,"JÓGÚRTDRYKKUR, með ávöxtum og múslí","Yoghurt drink, with fruits and muesli",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0110 F0003 G0003 H0101 H0147 H0152 H0247 H0749 J0151 K0003 M0187 M0214 N0001 P0024,,,,,,,,,100,0,,,250,,,,,0.000,0.000,,,,,,,,,N,,Varan er ekki lengur á markaði (maí 2011). Skammtur: 1 dós,2002-09-01 00:00:00.0,ÓR,2011-05-13 10:51:08.0,
0448,"SPAGHETTÍ, hrátt","Spaghetti, raw",,,04.07,4,7,23,,,,,A0275 A0815 B1079 C0208 E0153 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-12 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1074,"CAPPUCCINO MJÓLKURDRYKKUR, fita 0,5%","Cappuccino milk drink, low fat",,,01.01,1,1,,,,,,A0148 A0780 B1201 C0235 E0123 F0018 G0003 H0231 H0248 H0749 J0135 K0003 M0156 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Varan er ekki lengur á markaði (maí 2011).,2002-02-21 00:00:00.0,ÓR,2011-05-13 10:36:59.0,
0327,"SÓSA, MAJONES-, kokkteilsósa, 67%","Sauce, mayonnaise with ketchup",,Tómatolíusósa,15.01,15,1,28,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2001-12-21 00:00:00.0,ÓR,2010-05-28 10:57:17.0,
0318,"HANGIÁLEGG, soðið, fituskert","Lamb meat, smoked, low fat, sliced",,,07.08,7,8,11,,,,,A0279 A0797 B1669 C0270 E0147 F0014 G0016 H0118 H0173 H0253 H0691 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.910,,,,,,,,,J,,,1992-09-15 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0693,SMURSKINKA,Ham paté,,,07.08,7,8,11,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1992-01-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0533,"LAX, steiktur",Salmon,Salmo salar,,08.01,8,1,13,,,,,A0267 A0802 B1587 C0267 E0107 F0014 G0025 H0003 J0003 K0003 M0001 N0001 P0024 R0262,,,,,,,,,65,35,,,,,,,,0.000,0.000,,,,,,,,,N,,í smjörlíki,1992-04-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0199,JÖKLASALAT,"Iceberg lettuce, raw",Lactuca sativa var. capitata,Íssalat,05.02,5,2,33,,,,,A0152 A0826 B2083 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024,,,,,,,,,87,13,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2011-05-15 10:00:45.0,
0404,"BAUNIR, sojabaunir, þurrkaðar","Beans, soy, dried",Glycine max,,05.04,5,4,33,,,,,A0152 A0826 B1452 C0133 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.940,,,,,,,,,J,,,1993-03-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0236,KARTÖFLUDUFT,"Potatoes, mashed, dehydrated",,,05.08,5,8,33,,,,,A0152 A0829 B1218 C0240 E0106 F0001 G0003 H0138 J0140 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.716,,,,,,,,,J,,Þurrkaðar kartöflur,1996-06-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0766,"PAPRIKA, rauð","Pepper, sweet, red, raw",Capsicum annuum var grossum,,05.02,5,2,33,,,,,A0152 A0826 B2630 C0139 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,84,16,,,,,,,,6.250,0.800,,,,,,,,,J,,Hrá,1996-06-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0599,DÖÐLUKAKA,"Cake, date",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1993-05-12 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0347,SNÚÐAR,Roll,,,04.06,4,6,23,,,,,A0151 A0821 B1312 C0208 E0105 F0014 G0005 H0158 H0186 H0227 H0256 H0272 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.930,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0971,"1944 RÉTTUR, ítalskir pastatöfrar","1944 dish, pasta",,,16.02,16,2,,,,,,A0172 A0822 B1079 C0208 E0134 F0018 G0005 G0015 H0143 H0166 H0186 H0191 H0212 H0227 H0319 H0366 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"m. tómatsósu, skinku, beikoni, svep",2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1086,"PAPRIKA, blanda (græn, rauð, gul)","Sweet pepper, average, (green, red, yellow)",,,05.02,5,2,,,,,,A0152 A0826 B2628 C0139 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,83,17,,,,,,,,0.000,0.000,,,,,,,,,N,,"Fyrir íslenskar niðurstöður er reiknað út frá: Græn paprika 45%, rauð 35%, gul 20% (Uppskrift U2).",2002-03-04 00:00:00.0,ÓR,2011-05-15 03:18:48.0,
0375,"ÍS, jógúrtís","Ice cream, made from joghurt",,,03.01,3,1,,,,,,A0227 A0789 B1201 C0235 E0139 F0018 G0003 H0100 H0101 H0136 H0178 J0136 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.000,,,Emmessís. Vörumerki: Bónus jógúrtís.,,Bónus,,,,J,,,2002-02-21 00:00:00.0,ÓR,2011-05-14 09:09:43.0,
0670,"SÚKKULAÐI, með ávaxtasykri","Chocolate, diet, with fructose",,,11.03,11,3,25,,,,,A0272 A0839 B1012 C0108 E0147 F0014 G0003 H0117 H0168 H0184 H0221 H0231 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Án strásykurs,1993-05-27 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0284,"SÚKKULAÐI, rjómasúkkulaði, rúsínur","Chocolate, milk, with raisin",,,11.03,11,3,25,,,,,A0272 A0839 B1012 C0108 E0147 F0014 G0003 H0117 H0184 H0221 H0231 H0364 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.940,,,,,,,,,J,,,1996-06-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0912,"HRÍSKÖKUR, saltaðar","Rice biscuit, salted",,,04.05,4,5,,,,,,A0242 A0814 B1322 C0208 E0147 F0003 G0001 H0138 H0268 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,Blásin hrísgrjón og salt,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0369,"LAMBAKÓTILETTUR, glóðaðar","Lamb, cutlet",,,07.01,7,1,8,,,,,A0150 A0794 B1669 C0266 E0133 F0014 G0006 H0003 J0003 K0003 M0001 N0001 P0024 Z0031,,,,,,,,,68,32,,,,,,,,6.250,0.953,,,,,,,,,N,,,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0597,SMJÖRDEIGSBOTN,Flaky pastry cake,,,04.04,4,4,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.930,,,,,,,,,N,,,1991-12-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0996,"SMJÖRLÍKI, Olivía","Margarine, Olivia",,,10.05,10,5,17,,,,,A0231 A0807 B1017 C0190 E0119 F0014 G0003 H0174 H0306 H0358 J0100 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.956,,,Kjarnavörur,,,,,,J,,Með ólífuolíu.,2002-01-18 00:00:00.0,ÓR,2010-03-13 04:20:13.0,
0906,"BÆTIEFNI, omega-3 hylki, 280 mg","Omega-3 fish oil capsule, 280 mg",,,17.01,17,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,Lýsi hf.,,,,,,N,,INNIHALD Í HYLKI,2002-07-09 00:00:00.0,ÓR,2010-05-15 12:15:26.0,
1045,"1944 RÉTTUR, saltkjöt og baunir","1944 dish, salted lamb and peas",,,16.03,16,3,,,,,,A0172 A0799 B1669 C0170 E0149 F0018 G0014 H0191 H0212 H0227 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,með beikoni og grænmeti,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0582,"HAMBORGARI, hrár, án brauðs","Hamburger, without bread, raw",,,07.02,7,2,6,,,,,A0150 A0794 B1161 C0268 E0117 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.920,,,,,,,,,J,,Skyndibitastaðir,1996-06-24 00:00:00.0,ÓR,2010-01-25 08:57:10.0,
1250,"HNETUR, furuhnetur","Nuts, pine nuts",Pinus spp.,,06.03,6,3,,,,,,,,,,,,,,,100,,,,,,,,,0.000,0.000,,,,,,,,,J,,,2010-06-25 08:39:53.213,,2011-03-15 04:36:59.0,
0584,"KJÖTPATE, bakað","Paté, meat, baked",,,07.08,7,8,11,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.920,,,,,,,,,N,,,1996-06-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0697,PEPPERONI,Pepperoni,,,07.08,7,8,,,,,,A0221 A0798 B1105 C0268 E0151 F0003 G0003 H0119 H0138 H0227 H0253 J0116 K0003 M0001 N0001 P0024 Z0018 Z0019,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2003-11-16 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0892,"SVARTFUGL, með skinni, sviðinn, hrár","Guillemot, with skin, singed, raw",Uria aalge,,07.07,7,7,9,,,,,A0273 A0795 B1563 C0267 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,46,54,,,,,,,,0.000,0.000,,,,,,,,,N,,,1997-02-26 00:00:00.0,ÓR,2011-05-17 08:47:23.0,
0467,"LAUKUR, steiktur í jurtaolíu","Onions, fried in vegetable oil",,,05.01,5,1,33,,,,,A0152 A0826 B1300 C0240 E0152 F0014 G0025 H0263 J0120 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2003-11-15 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1096,"BÆTIEFNI, B-vítamín, Líf hf","Vitamin B, Líf Ltd.",,,17.01,17,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,Líf hf.,,,,,,N,,INNIHALD Í TÖFLU.,2002-07-18 00:00:00.0,ÓR,2010-05-15 12:29:59.0,
0805,MANGÓÁVÖXTUR,"Mangos, raw",Mangifera indica,,06.01,6,1,33,,,,,A0143 A0833 B1270 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,69,31,,,,,,,,6.250,0.800,,,,,,,,,J,,,1993-03-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0143,"SMJÖR, sérsaltað","Butter, 2.5% salt added",,,10.04,10,4,14,,,,,A0148 A0809 B1201 C0179 E0119 F0018 G0003 H0173 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1992-04-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0400,"BAUNIR, gular, þurrkaðar","Peas, yellow, dry, raw",Pisum sativum,,05.04,5,4,33,,,,,A0152 A0826 B1338 C0155 E0116 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.800,,,,,,,,,J,,,1993-03-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0632,"TVÍBÖKUR, grófar","Rusk, wholemeal",,Bruður.,04.04,4,4,21,,,,,A0242 A0818 B1312 C0133 E0147 F0014 G0005 H0138 H0221 H0256 H0753 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.000,,,,,,,,,J,,,1996-06-21 00:00:00.0,ÓR,2011-04-16 01:39:42.0,
1046,"1944 RÉTTUR, sjávarréttasúpa","1944 dish, fish soup",,,15.02,15,2,,,,,,A0172 A0865 B1970 C0170 E0149 F0018 G0014 H0153 H0160 H0227 H0296 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"með hörpudiski, ýsu og rækjum",2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
