0121	0004	1,4
0820	0014	0,
0097	0004	6,1
1176	0036	200
0436	0013	7,0
0128	0023	0,015
0726	0028	0,
1079	0039	1,9
1004	0006	0
0528	0035	31,5
0683	0036	2
0503	0009	109
0461	0021	0,
0312	0015	6,2
0565	0024	0,09
1087	0008	0
0914	0039	0,34
0277	0012	0,
0178	0028	0,055
0219	0138	0,06
1188	0036	50
0539	0014	0
0837	0004	17,9
0241	0015	2,8
0920	0002	5
0742	0024	0,030
0515	0014	0,
1109	0036	2
0752	0012	0,
0072	0035	9
0072	0023	0,03
1012	0003	0,12
0984	0015	1,3
1110	0035	12
0154	0010	0
1079	0138	0,3
0539	0015	3,0
0114	0003	0,
1099	0006	0
0894	0012	0
1022	0012	0
0274	0017	15
0503	0044	7,
1087	0028	0,017
0821	0034	210
0960	0010	58,5
0169	0017	105,125
0248	0036	4,
0289	0002	2,5
0313	0041	27
0726	0137	2,00
0080	0008	0,14
0114	0035	11
1171	0033	15
0883	0034	13
1004	0011	21
1188	0040	0,01
1104	0003	5,7
1190	0031	0,65
0981	0012	0,3
1175	0011	38
0200	0009	0
0708	0001	0,5
0130	0017	0
0981	0003	2,1
0757	0002	11,2
0001	0003	4,08
0255	0012	10
0038	0012	0
0224	0036	51,
0761	0005	0,1
0219	0037	284,
0855	0023	0,042
1133	0010	0,3
0501	0005	0,09
1072	0023	0,03
1171	0021	0,1
0367	0041	2,3
0421	0016	1,1
1121	0023	0,18
0760	0032	0,
0079	0014	0,
0861	0038	0,04
1169	0015	8,2
0697	0021	0,02
1171	0001	6,5
0742	0037	175,
0955	0044	0
0318	0013	0,
0254	0032	0
0471	0023	0,046
0742	0017	0,283333
1164	0011	3
0442	0028	0,13
1104	0023	0,9
0174	0038	0,02
1195	0015	0,5
0716	0035	29,4
0501	0034	839,
0525	0020	0,03
0001	0137	0,28
0128	0044	0
1104	0021	17
0925	0015	0,18
0761	0037	259,
0438	0016	14,4
0357	0039	13,4
0406	0006	0,
0352	0138	0,29
1087	0032	0
1188	0024	0,16
0147	0023	0,052
0866	0041	0,4
0383	0012	20
1176	0015	1,2
0105	0005	0,34
0966	0013	0
1190	0002	11,3
